"from","to","weight"
"Cingulum_Ant_R_t_1","Precuneus_R_t_1",25
"Cingulum_Mid_L_t_1","Precuneus_R_t_1",32
"Cingulum_Mid_R_t_1","Precuneus_R_t_1",31
"Cingulum_Post_L_t_1","Precuneus_R_t_1",11
"Cingulum_Post_R_t_1","Precuneus_R_t_1",18
"Cuneus_L_t_1","Precuneus_R_t_1",28
"Cuneus_R_t_1","Precuneus_R_t_1",35
"DVARS_t_1","Precuneus_R_t_1",33
"Frontal_Inf_Oper_L_t_1","Precuneus_R_t_1",25
"Frontal_Inf_Oper_R_t_1","Precuneus_R_t_1",14
"Frontal_Inf_Orb_L_t_1","Precuneus_R_t_1",26
"Frontal_Inf_Orb_R_t_1","Precuneus_R_t_1",13
"Frontal_Inf_Tri_L_t_1","Precuneus_R_t_1",26
"Frontal_Inf_Tri_R_t_1","Precuneus_R_t_1",19
"Frontal_Med_Orb_L_t_1","Precuneus_R_t_1",21
"Frontal_Med_Orb_R_t_1","Precuneus_R_t_1",16
"Frontal_Mid_L_t_1","Precuneus_R_t_1",18
"Frontal_Mid_Orb_L_t_1","Precuneus_R_t_1",25
"Frontal_Mid_Orb_R_t_1","Precuneus_R_t_1",24
"Frontal_Mid_R_t_1","Precuneus_R_t_1",16
"Frontal_Sup_L_t_1","Precuneus_R_t_1",21
"Frontal_Sup_Medial_L_t_1","Precuneus_R_t_1",23
"Frontal_Sup_Medial_R_t_1","Precuneus_R_t_1",26
"Frontal_Sup_Orb_L_t_1","Precuneus_R_t_1",18
"Frontal_Sup_Orb_R_t_1","Precuneus_R_t_1",22
"Frontal_Sup_R_t_1","Precuneus_R_t_1",10
"Fusiform_L_t_1","Precuneus_R_t_1",12
"Fusiform_R_t_1","Precuneus_R_t_1",11
"Heschl_L_t_1","Precuneus_R_t_1",23
"Heschl_R_t_1","Precuneus_R_t_1",14
"Hippocampus_L_t_1","Precuneus_R_t_1",19
"Hippocampus_R_t_1","Precuneus_R_t_1",11
"Insula_L_t_1","Precuneus_R_t_1",35
"Insula_R_t_1","Precuneus_R_t_1",22
"Lingual_L_t_1","Precuneus_R_t_1",30
"Lingual_R_t_1","Precuneus_R_t_1",42
"Occipital_Inf_L_t_1","Precuneus_R_t_1",24
"Occipital_Inf_R_t_1","Precuneus_R_t_1",25
"Occipital_Mid_L_t_1","Precuneus_R_t_1",23
"Occipital_Mid_R_t_1","Precuneus_R_t_1",20
"Occipital_Sup_L_t_1","Precuneus_R_t_1",20
"Occipital_Sup_R_t_1","Precuneus_R_t_1",22
"Olfactory_L_t_1","Precuneus_R_t_1",26
"Olfactory_R_t_1","Precuneus_R_t_1",26
"Pallidum_L_t_1","Precuneus_R_t_1",21
"Pallidum_R_t_1","Precuneus_R_t_1",13
"Paracentral_Lobule_L_t_1","Precuneus_R_t_1",16
"Paracentral_Lobule_R_t_1","Precuneus_R_t_1",44
"ParaHippocampal_L_t_1","Precuneus_R_t_1",34
"ParaHippocampal_R_t_1","Precuneus_R_t_1",21
"Parietal_Inf_L_t_1","Precuneus_R_t_1",44
"Parietal_Inf_R_t_1","Precuneus_R_t_1",21
"Parietal_Sup_L_t_1","Precuneus_R_t_1",49
"Parietal_Sup_R_t_1","Precuneus_R_t_1",31
"Postcentral_L_t_1","Precuneus_R_t_1",45
"Postcentral_R_t_1","Precuneus_R_t_1",27
"Precentral_L_t_1","Precuneus_R_t_1",25
"Precentral_R_t_1","Precuneus_R_t_1",15
"Precuneus_L_t_1","Precuneus_R_t_1",98
"Putamen_L_t_1","Precuneus_R_t_1",24
"Putamen_R_t_1","Precuneus_R_t_1",8
"Rectus_L_t_1","Precuneus_R_t_1",21
"Rectus_R_t_1","Precuneus_R_t_1",17
"Rolandic_Oper_L_t_1","Precuneus_R_t_1",28
"Rolandic_Oper_R_t_1","Precuneus_R_t_1",30
"Scan_no_t_1","Precuneus_R_t_1",22
"Supp_Motor_Area_L_t_1","Precuneus_R_t_1",28
"Supp_Motor_Area_R_t_1","Precuneus_R_t_1",15
"SupraMarginal_L_t_1","Precuneus_R_t_1",27
"SupraMarginal_R_t_1","Precuneus_R_t_1",24
"Temporal_Inf_L_t_1","Precuneus_R_t_1",16
"Temporal_Inf_R_t_1","Precuneus_R_t_1",6
"Temporal_Mid_L_t_1","Precuneus_R_t_1",24
"Temporal_Mid_R_t_1","Precuneus_R_t_1",20
"Temporal_Pole_Mid_L_t_1","Precuneus_R_t_1",22
"Temporal_Pole_Mid_R_t_1","Precuneus_R_t_1",15
"Temporal_Pole_Sup_L_t_1","Precuneus_R_t_1",21
"Temporal_Pole_Sup_R_t_1","Precuneus_R_t_1",17
"Temporal_Sup_L_t_1","Precuneus_R_t_1",35
"Temporal_Sup_R_t_1","Precuneus_R_t_1",35
"Thalamus_L_t_1","Precuneus_R_t_1",18
"Thalamus_R_t_1","Precuneus_R_t_1",14
"Vermis_1_2_t_1","Precuneus_R_t_1",13
"Vermis_10_t_1","Precuneus_R_t_1",9
"Vermis_3_t_1","Precuneus_R_t_1",24
"Vermis_4_5_t_1","Precuneus_R_t_1",19
"Vermis_6_t_1","Precuneus_R_t_1",17
"Vermis_7_t_1","Precuneus_R_t_1",17
"Vermis_8_t_1","Precuneus_R_t_1",20
"Vermis_9_t_1","Precuneus_R_t_1",18
"Amygdala_L_t_0","Putamen_L_t_0",39
"Amygdala_R_t_0","Putamen_L_t_0",25
"Amygdala_R_t_1","Putamen_L_t_0",2
"Angular_L_t_0","Putamen_L_t_0",43
"Angular_R_t_0","Putamen_L_t_0",31
"Calcarine_L_t_0","Putamen_L_t_0",50
"Calcarine_R_t_0","Putamen_L_t_0",41
"Caudate_L_t_0","Putamen_L_t_0",61
"Caudate_R_t_0","Putamen_L_t_0",27
"Cerebelum_10_L_t_0","Putamen_L_t_0",29
"Cerebelum_10_R_t_0","Putamen_L_t_0",36
"Cerebelum_3_L_t_0","Putamen_L_t_0",32
"Cerebelum_3_R_t_0","Putamen_L_t_0",35
"Cerebelum_4_5_L_t_0","Putamen_L_t_0",48
"Cerebelum_4_5_R_t_0","Putamen_L_t_0",32
"Cerebelum_6_L_t_0","Putamen_L_t_0",29
"Cerebelum_6_R_t_0","Putamen_L_t_0",41
"Cerebelum_7b_L_t_0","Putamen_L_t_0",26
"Cerebelum_7b_R_t_0","Putamen_L_t_0",27
"Cerebelum_8_L_t_0","Putamen_L_t_0",14
"Cerebelum_8_R_t_0","Putamen_L_t_0",28
"Cerebelum_9_L_t_0","Putamen_L_t_0",19
"Cerebelum_9_R_t_0","Putamen_L_t_0",21
"Cerebelum_Crus1_L_t_0","Putamen_L_t_0",27
"Cerebelum_Crus1_R_t_0","Putamen_L_t_0",18
"Cerebelum_Crus2_L_t_0","Putamen_L_t_0",18
"Cerebelum_Crus2_L_t_1","Putamen_L_t_0",1
"Cerebelum_Crus2_R_t_0","Putamen_L_t_0",20
"Cingulum_Ant_L_t_0","Putamen_L_t_0",73
"Cingulum_Ant_R_t_0","Putamen_L_t_0",57
"Cingulum_Mid_L_t_0","Putamen_L_t_0",61
"Cingulum_Mid_R_t_0","Putamen_L_t_0",48
"Cingulum_Post_L_t_0","Putamen_L_t_0",29
"Cingulum_Post_R_t_0","Putamen_L_t_0",18
"Cuneus_L_t_0","Putamen_L_t_0",40
"Cuneus_R_t_0","Putamen_L_t_0",40
"DVARS_t_0","Putamen_L_t_0",41
"DVARS_t_1","Putamen_L_t_0",29
"Frontal_Inf_Oper_L_t_0","Putamen_L_t_0",46
"Frontal_Inf_Oper_R_t_0","Putamen_L_t_0",35
"Frontal_Inf_Orb_L_t_0","Putamen_L_t_0",48
"Frontal_Inf_Orb_R_t_0","Putamen_L_t_0",27
"Frontal_Inf_Tri_L_t_0","Putamen_L_t_0",38
"Frontal_Inf_Tri_R_t_0","Putamen_L_t_0",48
"Frontal_Med_Orb_L_t_0","Putamen_L_t_0",28
"Frontal_Med_Orb_R_t_0","Putamen_L_t_0",27
"Frontal_Mid_L_t_0","Putamen_L_t_0",23
"Frontal_Mid_Orb_L_t_0","Putamen_L_t_0",43
"Frontal_Mid_Orb_R_t_0","Putamen_L_t_0",31
"Frontal_Mid_R_t_0","Putamen_L_t_0",38
"Frontal_Sup_L_t_0","Putamen_L_t_0",27
"Frontal_Sup_Medial_L_t_0","Putamen_L_t_0",43
"Frontal_Sup_Medial_R_t_0","Putamen_L_t_0",41
"Frontal_Sup_Orb_L_t_0","Putamen_L_t_0",30
"Frontal_Sup_Orb_R_t_0","Putamen_L_t_0",31
"Frontal_Sup_R_t_0","Putamen_L_t_0",20
"Fusiform_L_t_0","Putamen_L_t_0",22
"Fusiform_L_t_1","Putamen_L_t_0",1
"Fusiform_R_t_0","Putamen_L_t_0",23
"Heschl_L_t_0","Putamen_L_t_0",31
"Heschl_L_t_1","Putamen_L_t_0",1
"Heschl_R_t_0","Putamen_L_t_0",27
"Hippocampus_L_t_0","Putamen_L_t_0",31
"Hippocampus_R_t_0","Putamen_L_t_0",34
"Insula_L_t_0","Putamen_L_t_0",86
"Insula_R_t_0","Putamen_L_t_0",56
"Lingual_L_t_0","Putamen_L_t_0",41
"Lingual_R_t_0","Putamen_L_t_0",54
"Occipital_Inf_L_t_0","Putamen_L_t_0",29
"Occipital_Inf_R_t_0","Putamen_L_t_0",32
"Occipital_Mid_L_t_0","Putamen_L_t_0",36
"Occipital_Mid_R_t_0","Putamen_L_t_0",33
"Occipital_Sup_L_t_0","Putamen_L_t_0",46
"Occipital_Sup_R_t_0","Putamen_L_t_0",44
"Olfactory_L_t_0","Putamen_L_t_0",45
"Olfactory_L_t_1","Putamen_L_t_0",2
"Olfactory_R_t_0","Putamen_L_t_0",39
"Pallidum_L_t_0","Putamen_L_t_0",9
"Pallidum_R_t_0","Putamen_L_t_0",5
"Paracentral_Lobule_L_t_0","Putamen_L_t_0",21
"Paracentral_Lobule_L_t_1","Putamen_L_t_0",1
"Paracentral_Lobule_R_t_0","Putamen_L_t_0",40
"ParaHippocampal_L_t_0","Putamen_L_t_0",40
"ParaHippocampal_R_t_0","Putamen_L_t_0",29
"Parietal_Inf_L_t_0","Putamen_L_t_0",59
"Parietal_Inf_R_t_0","Putamen_L_t_0",35
"Parietal_Sup_L_t_0","Putamen_L_t_0",52
"Parietal_Sup_R_t_0","Putamen_L_t_0",44
"Postcentral_L_t_0","Putamen_L_t_0",43
"Postcentral_R_t_0","Putamen_L_t_0",42
"Precentral_L_t_0","Putamen_L_t_0",33
"Precentral_R_t_0","Putamen_L_t_0",28
"Precuneus_L_t_0","Putamen_L_t_0",58
"Precuneus_R_t_0","Putamen_L_t_0",51
"Putamen_L_t_1","Putamen_L_t_0",100
"Putamen_R_t_0","Putamen_L_t_0",21
"Rectus_L_t_0","Putamen_L_t_0",25
"Rectus_R_t_0","Putamen_L_t_0",26
"Rolandic_Oper_L_t_0","Putamen_L_t_0",84
"Rolandic_Oper_R_t_0","Putamen_L_t_0",45
"Scan_no_t_0","Putamen_L_t_0",15
"Supp_Motor_Area_L_t_0","Putamen_L_t_0",26
"Supp_Motor_Area_R_t_0","Putamen_L_t_0",24
"SupraMarginal_L_t_0","Putamen_L_t_0",44
"SupraMarginal_R_t_0","Putamen_L_t_0",39
"Temporal_Inf_L_t_0","Putamen_L_t_0",31
"Temporal_Inf_R_t_0","Putamen_L_t_0",19
"Temporal_Mid_L_t_0","Putamen_L_t_0",34
"Temporal_Mid_R_t_0","Putamen_L_t_0",20
"Temporal_Pole_Mid_L_t_0","Putamen_L_t_0",33
"Temporal_Pole_Mid_R_t_0","Putamen_L_t_0",30
"Temporal_Pole_Sup_L_t_0","Putamen_L_t_0",40
"Temporal_Pole_Sup_R_t_0","Putamen_L_t_0",24
"Temporal_Sup_L_t_0","Putamen_L_t_0",41
"Temporal_Sup_R_t_0","Putamen_L_t_0",36
"Thalamus_L_t_0","Putamen_L_t_0",40
"Thalamus_R_t_0","Putamen_L_t_0",22
"Vermis_1_2_t_0","Putamen_L_t_0",21
"Vermis_1_2_t_1","Putamen_L_t_0",1
"Vermis_10_t_0","Putamen_L_t_0",15
"Vermis_3_t_0","Putamen_L_t_0",32
"Vermis_3_t_1","Putamen_L_t_0",1
"Vermis_4_5_t_0","Putamen_L_t_0",26
"Vermis_6_t_0","Putamen_L_t_0",31
"Vermis_7_t_0","Putamen_L_t_0",21
"Vermis_8_t_0","Putamen_L_t_0",32
"Vermis_9_t_0","Putamen_L_t_0",22
"Vermis_9_t_1","Putamen_L_t_0",3
"Amygdala_L_t_1","Putamen_L_t_1",39
"Amygdala_R_t_1","Putamen_L_t_1",25
"Angular_L_t_1","Putamen_L_t_1",43
"Angular_R_t_1","Putamen_L_t_1",31
"Calcarine_L_t_1","Putamen_L_t_1",50
"Calcarine_R_t_1","Putamen_L_t_1",41
"Caudate_L_t_1","Putamen_L_t_1",61
"Caudate_R_t_1","Putamen_L_t_1",27
"Cerebelum_10_L_t_1","Putamen_L_t_1",29
"Cerebelum_10_R_t_1","Putamen_L_t_1",36
"Cerebelum_3_L_t_1","Putamen_L_t_1",32
"Cerebelum_3_R_t_1","Putamen_L_t_1",35
"Cerebelum_4_5_L_t_1","Putamen_L_t_1",48
"Cerebelum_4_5_R_t_1","Putamen_L_t_1",32
"Cerebelum_6_L_t_1","Putamen_L_t_1",29
"Cerebelum_6_R_t_1","Putamen_L_t_1",41
"Cerebelum_7b_L_t_1","Putamen_L_t_1",26
"Cerebelum_7b_R_t_1","Putamen_L_t_1",27
"Cerebelum_8_L_t_1","Putamen_L_t_1",14
"Cerebelum_8_R_t_1","Putamen_L_t_1",28
"Cerebelum_9_L_t_1","Putamen_L_t_1",19
"Cerebelum_9_R_t_1","Putamen_L_t_1",21
"Cerebelum_Crus1_L_t_1","Putamen_L_t_1",27
"Cerebelum_Crus1_R_t_1","Putamen_L_t_1",18
"Cerebelum_Crus2_L_t_1","Putamen_L_t_1",18
"Cerebelum_Crus2_R_t_1","Putamen_L_t_1",20
"Cingulum_Ant_L_t_1","Putamen_L_t_1",73
"Cingulum_Ant_R_t_1","Putamen_L_t_1",57
"Cingulum_Mid_L_t_1","Putamen_L_t_1",61
"Cingulum_Mid_R_t_1","Putamen_L_t_1",48
"Cingulum_Post_L_t_1","Putamen_L_t_1",29
"Cingulum_Post_R_t_1","Putamen_L_t_1",18
"Cuneus_L_t_1","Putamen_L_t_1",40
"Cuneus_R_t_1","Putamen_L_t_1",40
"DVARS_t_1","Putamen_L_t_1",41
"Frontal_Inf_Oper_L_t_1","Putamen_L_t_1",46
"Frontal_Inf_Oper_R_t_1","Putamen_L_t_1",35
"Frontal_Inf_Orb_L_t_1","Putamen_L_t_1",48
"Frontal_Inf_Orb_R_t_1","Putamen_L_t_1",27
"Frontal_Inf_Tri_L_t_1","Putamen_L_t_1",38
"Frontal_Inf_Tri_R_t_1","Putamen_L_t_1",48
"Frontal_Med_Orb_L_t_1","Putamen_L_t_1",28
"Frontal_Med_Orb_R_t_1","Putamen_L_t_1",27
"Frontal_Mid_L_t_1","Putamen_L_t_1",23
"Frontal_Mid_Orb_L_t_1","Putamen_L_t_1",43
"Frontal_Mid_Orb_R_t_1","Putamen_L_t_1",31
"Frontal_Mid_R_t_1","Putamen_L_t_1",38
"Frontal_Sup_L_t_1","Putamen_L_t_1",27
"Frontal_Sup_Medial_L_t_1","Putamen_L_t_1",43
"Frontal_Sup_Medial_R_t_1","Putamen_L_t_1",41
"Frontal_Sup_Orb_L_t_1","Putamen_L_t_1",30
"Frontal_Sup_Orb_R_t_1","Putamen_L_t_1",31
"Frontal_Sup_R_t_1","Putamen_L_t_1",20
"Fusiform_L_t_1","Putamen_L_t_1",22
"Fusiform_R_t_1","Putamen_L_t_1",23
"Heschl_L_t_1","Putamen_L_t_1",31
"Heschl_R_t_1","Putamen_L_t_1",27
"Hippocampus_L_t_1","Putamen_L_t_1",31
"Hippocampus_R_t_1","Putamen_L_t_1",34
"Insula_L_t_1","Putamen_L_t_1",86
"Insula_R_t_1","Putamen_L_t_1",56
"Lingual_L_t_1","Putamen_L_t_1",41
"Lingual_R_t_1","Putamen_L_t_1",54
"Occipital_Inf_L_t_1","Putamen_L_t_1",29
"Occipital_Inf_R_t_1","Putamen_L_t_1",32
"Occipital_Mid_L_t_1","Putamen_L_t_1",36
"Occipital_Mid_R_t_1","Putamen_L_t_1",33
"Occipital_Sup_L_t_1","Putamen_L_t_1",46
"Occipital_Sup_R_t_1","Putamen_L_t_1",44
"Olfactory_L_t_1","Putamen_L_t_1",45
"Olfactory_R_t_1","Putamen_L_t_1",39
"Pallidum_L_t_1","Putamen_L_t_1",9
"Pallidum_R_t_1","Putamen_L_t_1",5
"Paracentral_Lobule_L_t_1","Putamen_L_t_1",21
"Paracentral_Lobule_R_t_1","Putamen_L_t_1",40
"ParaHippocampal_L_t_1","Putamen_L_t_1",40
"ParaHippocampal_R_t_1","Putamen_L_t_1",29
"Parietal_Inf_L_t_1","Putamen_L_t_1",59
"Parietal_Inf_R_t_1","Putamen_L_t_1",35
"Parietal_Sup_L_t_1","Putamen_L_t_1",52
"Parietal_Sup_R_t_1","Putamen_L_t_1",44
"Postcentral_L_t_1","Putamen_L_t_1",43
"Postcentral_R_t_1","Putamen_L_t_1",42
"Precentral_L_t_1","Putamen_L_t_1",33
"Precentral_R_t_1","Putamen_L_t_1",28
"Precuneus_L_t_1","Putamen_L_t_1",58
"Precuneus_R_t_1","Putamen_L_t_1",51
"Putamen_R_t_1","Putamen_L_t_1",21
"Rectus_L_t_1","Putamen_L_t_1",25
"Rectus_R_t_1","Putamen_L_t_1",26
"Rolandic_Oper_L_t_1","Putamen_L_t_1",84
"Rolandic_Oper_R_t_1","Putamen_L_t_1",45
"Scan_no_t_1","Putamen_L_t_1",15
"Supp_Motor_Area_L_t_1","Putamen_L_t_1",26
"Supp_Motor_Area_R_t_1","Putamen_L_t_1",24
"SupraMarginal_L_t_1","Putamen_L_t_1",44
"SupraMarginal_R_t_1","Putamen_L_t_1",39
"Temporal_Inf_L_t_1","Putamen_L_t_1",31
"Temporal_Inf_R_t_1","Putamen_L_t_1",19
"Temporal_Mid_L_t_1","Putamen_L_t_1",34
"Temporal_Mid_R_t_1","Putamen_L_t_1",20
"Temporal_Pole_Mid_L_t_1","Putamen_L_t_1",33
"Temporal_Pole_Mid_R_t_1","Putamen_L_t_1",30
"Temporal_Pole_Sup_L_t_1","Putamen_L_t_1",40
"Temporal_Pole_Sup_R_t_1","Putamen_L_t_1",24
"Temporal_Sup_L_t_1","Putamen_L_t_1",41
"Temporal_Sup_R_t_1","Putamen_L_t_1",36
"Thalamus_L_t_1","Putamen_L_t_1",40
"Thalamus_R_t_1","Putamen_L_t_1",22
"Vermis_1_2_t_1","Putamen_L_t_1",21
"Vermis_10_t_1","Putamen_L_t_1",15
"Vermis_3_t_1","Putamen_L_t_1",32
"Vermis_4_5_t_1","Putamen_L_t_1",26
"Vermis_6_t_1","Putamen_L_t_1",31
"Vermis_7_t_1","Putamen_L_t_1",21
"Vermis_8_t_1","Putamen_L_t_1",32
"Vermis_9_t_1","Putamen_L_t_1",22
"Amygdala_L_t_0","Putamen_R_t_0",43
"Amygdala_R_t_0","Putamen_R_t_0",41
"Amygdala_R_t_1","Putamen_R_t_0",2
"Angular_L_t_0","Putamen_R_t_0",40
"Angular_R_t_0","Putamen_R_t_0",41
"Calcarine_L_t_0","Putamen_R_t_0",63
"Calcarine_R_t_0","Putamen_R_t_0",44
"Caudate_L_t_0","Putamen_R_t_0",75
"Caudate_R_t_0","Putamen_R_t_0",25
"Cerebelum_10_L_t_0","Putamen_R_t_0",36
"Cerebelum_10_L_t_1","Putamen_R_t_0",1
"Cerebelum_10_R_t_0","Putamen_R_t_0",38
"Cerebelum_3_L_t_0","Putamen_R_t_0",39
"Cerebelum_3_R_t_0","Putamen_R_t_0",22
"Cerebelum_4_5_L_t_0","Putamen_R_t_0",46
"Cerebelum_4_5_R_t_0","Putamen_R_t_0",37
"Cerebelum_6_L_t_0","Putamen_R_t_0",41
"Cerebelum_6_R_t_0","Putamen_R_t_0",32
"Cerebelum_7b_L_t_0","Putamen_R_t_0",40
"Cerebelum_7b_R_t_0","Putamen_R_t_0",30
"Cerebelum_8_L_t_0","Putamen_R_t_0",19
"Cerebelum_8_R_t_0","Putamen_R_t_0",31
"Cerebelum_9_L_t_0","Putamen_R_t_0",33
"Cerebelum_9_R_t_0","Putamen_R_t_0",34
"Cerebelum_Crus1_L_t_0","Putamen_R_t_0",39
"Cerebelum_Crus1_R_t_0","Putamen_R_t_0",29
"Cerebelum_Crus1_R_t_1","Putamen_R_t_0",1
"Cerebelum_Crus2_L_t_0","Putamen_R_t_0",38
"Cerebelum_Crus2_R_t_0","Putamen_R_t_0",28
"Cingulum_Ant_L_t_0","Putamen_R_t_0",56
"Cingulum_Ant_R_t_0","Putamen_R_t_0",50
"Cingulum_Mid_L_t_0","Putamen_R_t_0",62
"Cingulum_Mid_R_t_0","Putamen_R_t_0",52
"Cingulum_Mid_R_t_1","Putamen_R_t_0",1
"Cingulum_Post_L_t_0","Putamen_R_t_0",24
"Cingulum_Post_R_t_0","Putamen_R_t_0",32
"Cuneus_L_t_0","Putamen_R_t_0",53
"Cuneus_R_t_0","Putamen_R_t_0",50
"DVARS_t_0","Putamen_R_t_0",16
"DVARS_t_1","Putamen_R_t_0",30
"Frontal_Inf_Oper_L_t_0","Putamen_R_t_0",52
"Frontal_Inf_Oper_R_t_0","Putamen_R_t_0",44
"Frontal_Inf_Orb_L_t_0","Putamen_R_t_0",55
"Frontal_Inf_Orb_R_t_0","Putamen_R_t_0",29
"Frontal_Inf_Tri_L_t_0","Putamen_R_t_0",53
"Frontal_Inf_Tri_R_t_0","Putamen_R_t_0",53
"Frontal_Med_Orb_L_t_0","Putamen_R_t_0",47
"Frontal_Med_Orb_R_t_0","Putamen_R_t_0",31
"Frontal_Mid_L_t_0","Putamen_R_t_0",30
"Frontal_Mid_Orb_L_t_0","Putamen_R_t_0",50
"Frontal_Mid_Orb_R_t_0","Putamen_R_t_0",48
"Frontal_Mid_R_t_0","Putamen_R_t_0",42
"Frontal_Sup_L_t_0","Putamen_R_t_0",41
"Frontal_Sup_Medial_L_t_0","Putamen_R_t_0",43
"Frontal_Sup_Medial_R_t_0","Putamen_R_t_0",44
"Frontal_Sup_Orb_L_t_0","Putamen_R_t_0",35
"Frontal_Sup_Orb_R_t_0","Putamen_R_t_0",37
"Frontal_Sup_R_t_0","Putamen_R_t_0",26
"Fusiform_L_t_0","Putamen_R_t_0",36
"Fusiform_L_t_1","Putamen_R_t_0",1
"Fusiform_R_t_0","Putamen_R_t_0",41
"Heschl_L_t_0","Putamen_R_t_0",37
"Heschl_R_t_0","Putamen_R_t_0",23
"Hippocampus_L_t_0","Putamen_R_t_0",45
"Hippocampus_R_t_0","Putamen_R_t_0",45
"Insula_L_t_0","Putamen_R_t_0",90
"Insula_R_t_0","Putamen_R_t_0",82
"Lingual_L_t_0","Putamen_R_t_0",45
"Lingual_R_t_0","Putamen_R_t_0",47
"Occipital_Inf_L_t_0","Putamen_R_t_0",39
"Occipital_Inf_R_t_0","Putamen_R_t_0",42
"Occipital_Mid_L_t_0","Putamen_R_t_0",34
"Occipital_Mid_R_t_0","Putamen_R_t_0",35
"Occipital_Sup_L_t_0","Putamen_R_t_0",39
"Occipital_Sup_R_t_0","Putamen_R_t_0",55
"Olfactory_L_t_0","Putamen_R_t_0",38
"Olfactory_L_t_1","Putamen_R_t_0",1
"Olfactory_R_t_0","Putamen_R_t_0",40
"Pallidum_L_t_0","Putamen_R_t_0",41
"Pallidum_R_t_0","Putamen_R_t_0",40
"Paracentral_Lobule_L_t_0","Putamen_R_t_0",41
"Paracentral_Lobule_L_t_1","Putamen_R_t_0",1
"Paracentral_Lobule_R_t_0","Putamen_R_t_0",45
"ParaHippocampal_L_t_0","Putamen_R_t_0",47
"ParaHippocampal_R_t_0","Putamen_R_t_0",31
"Parietal_Inf_L_t_0","Putamen_R_t_0",72
"Parietal_Inf_L_t_1","Putamen_R_t_0",1
"Parietal_Inf_R_t_0","Putamen_R_t_0",51
"Parietal_Sup_L_t_0","Putamen_R_t_0",50
"Parietal_Sup_R_t_0","Putamen_R_t_0",58
"Postcentral_L_t_0","Putamen_R_t_0",71
"Postcentral_R_t_0","Putamen_R_t_0",39
"Precentral_L_t_0","Putamen_R_t_0",33
"Precentral_R_t_0","Putamen_R_t_0",36
"Precuneus_L_t_0","Putamen_R_t_0",69
"Precuneus_R_t_0","Putamen_R_t_0",44
"Putamen_L_t_0","Putamen_R_t_0",79
"Putamen_R_t_1","Putamen_R_t_0",100
"Rectus_L_t_0","Putamen_R_t_0",41
"Rectus_R_t_0","Putamen_R_t_0",33
"Rolandic_Oper_L_t_0","Putamen_R_t_0",60
"Rolandic_Oper_R_t_0","Putamen_R_t_0",75
"Scan_no_t_0","Putamen_R_t_0",12
"Supp_Motor_Area_L_t_0","Putamen_R_t_0",32
"Supp_Motor_Area_R_t_0","Putamen_R_t_0",25
"SupraMarginal_L_t_0","Putamen_R_t_0",54
"SupraMarginal_R_t_0","Putamen_R_t_0",49
"Temporal_Inf_L_t_0","Putamen_R_t_0",42
"Temporal_Inf_R_t_0","Putamen_R_t_0",34
"Temporal_Mid_L_t_0","Putamen_R_t_0",36
"Temporal_Mid_R_t_0","Putamen_R_t_0",31
"Temporal_Pole_Mid_L_t_0","Putamen_R_t_0",40
"Temporal_Pole_Mid_R_t_0","Putamen_R_t_0",41
"Temporal_Pole_Sup_L_t_0","Putamen_R_t_0",41
"Temporal_Pole_Sup_R_t_0","Putamen_R_t_0",28
"Temporal_Sup_L_t_0","Putamen_R_t_0",74
"Temporal_Sup_R_t_0","Putamen_R_t_0",60
"Thalamus_L_t_0","Putamen_R_t_0",54
"Thalamus_R_t_0","Putamen_R_t_0",46
"Vermis_1_2_t_0","Putamen_R_t_0",14
"Vermis_1_2_t_1","Putamen_R_t_0",1
"Vermis_10_t_0","Putamen_R_t_0",22
"Vermis_3_t_0","Putamen_R_t_0",31
"Vermis_3_t_1","Putamen_R_t_0",2
"Vermis_4_5_t_0","Putamen_R_t_0",32
"Vermis_6_t_0","Putamen_R_t_0",43
"Vermis_7_t_0","Putamen_R_t_0",41
"Vermis_8_t_0","Putamen_R_t_0",33
"Vermis_8_t_1","Putamen_R_t_0",1
"Vermis_9_t_0","Putamen_R_t_0",35
"Vermis_9_t_1","Putamen_R_t_0",2
"Amygdala_L_t_1","Putamen_R_t_1",43
"Amygdala_R_t_1","Putamen_R_t_1",41
"Angular_L_t_1","Putamen_R_t_1",40
"Angular_R_t_1","Putamen_R_t_1",41
"Calcarine_L_t_1","Putamen_R_t_1",63
"Calcarine_R_t_1","Putamen_R_t_1",44
"Caudate_L_t_1","Putamen_R_t_1",75
"Caudate_R_t_1","Putamen_R_t_1",25
"Cerebelum_10_L_t_1","Putamen_R_t_1",36
"Cerebelum_10_R_t_1","Putamen_R_t_1",38
"Cerebelum_3_L_t_1","Putamen_R_t_1",39
"Cerebelum_3_R_t_1","Putamen_R_t_1",22
"Cerebelum_4_5_L_t_1","Putamen_R_t_1",46
"Cerebelum_4_5_R_t_1","Putamen_R_t_1",37
"Cerebelum_6_L_t_1","Putamen_R_t_1",41
"Cerebelum_6_R_t_1","Putamen_R_t_1",32
"Cerebelum_7b_L_t_1","Putamen_R_t_1",40
"Cerebelum_7b_R_t_1","Putamen_R_t_1",30
"Cerebelum_8_L_t_1","Putamen_R_t_1",19
"Cerebelum_8_R_t_1","Putamen_R_t_1",31
"Cerebelum_9_L_t_1","Putamen_R_t_1",33
"Cerebelum_9_R_t_1","Putamen_R_t_1",34
"Cerebelum_Crus1_L_t_1","Putamen_R_t_1",39
